Cycle;Machine;Machine ID;Recipe name;Machine;Operator;Result;Process start-time;Process end-time;Batch no.;Material no.;Step 1 - heating time (s);Step 2 - heating time (s);Step 3 - heating time (s);Step 4 - heating time (s);Step 5 - heating time (s);Step 6 - heating time (s);Step 7 - heating time (s);Step 8 - heating time (s);Step 9 - heating time (s);Step 10 - heating time (s);Cooling time (s);Total time (s);Balloon forming time (s);Series no.;Diameter (mm);Length (mm);PID-controllers: Left;PID-controllers: Right;Start: Right startposition (mm);Start: Left startposition (mm);Start: Start pressure (bar);Start: ;Start: Heating head (series no.);Start: Vacuum time on finish (s);Start: Offset (mm);Start: Pressure controller;Start: Mold detection flow (nl/min);Start: Pressure low tolerance (bar);Start: Pressure high tolerance (bar);Start: Pressure monitoring start (s);Start: Balloon forming time low limit (s);Start: Balloon forming time high limit (s);Forming (1): Temperature (°C);Forming (1): Forming time (s);Forming (1): Pressure (bar);Forming (1): Pressure ramp (bar/s);Forming (1): Right stretching (mm);Forming (1): Right stretching speed (mm/s);Forming (1): Left stretching (mm);Forming (1): Left stretching speed (mm/s);Forming (1): Close process pressure valve;Forming (1): Flow setpoint (%);Forming (1): Activate molding start detection;Forming (1): Temperature low tolerance (°C);Forming (1): Temperature high tolerance (°C);Forming (1): Temperature monitoring start (s);Forming (1): Pressure low tolerance (bar);Forming (1): Pressure high tolerance (bar);Forming (1): Pressure monitoring start (s);Forming (1): Ramp heating time low limit (s);Forming (1): Ramp heating time high limit (s);Forming (2): Temperature (°C);Forming (2): Forming time (s);Forming (2): Pressure (bar);Forming (2): Pressure ramp (bar/s);Forming (2): Right stretching (mm);Forming (2): Right stretching speed (mm/s);Forming (2): Left stretching (mm);Forming (2): Left stretching speed (mm/s);Forming (2): Close process pressure valve;Forming (2): Flow setpoint (%);Forming (2): Activate molding start detection;Forming (2): Temperature low tolerance (°C);Forming (2): Temperature high tolerance (°C);Forming (2): Temperature monitoring start (s);Forming (2): Pressure low tolerance (bar);Forming (2): Pressure high tolerance (bar);Forming (2): Pressure monitoring start (s);Forming (2): Ramp heating time low limit (s);Forming (2): Ramp heating time high limit (s);Forming (3): Temperature (°C);Forming (3): Forming time (s);Forming (3): Pressure (bar);Forming (3): Pressure ramp (bar/s);Forming (3): Right stretching (mm);Forming (3): Right stretching speed (mm/s);Forming (3): Left stretching (mm);Forming (3): Left stretching speed (mm/s);Forming (3): Close process pressure valve;Forming (3): Flow setpoint (%);Forming (3): Activate molding start detection;Forming (3): Temperature low tolerance (°C);Forming (3): Temperature high tolerance (°C);Forming (3): Temperature monitoring start (s);Forming (3): Pressure low tolerance (bar);Forming (3): Pressure high tolerance (bar);Forming (3): Pressure monitoring start (s);Forming (3): Ramp heating time low limit (s);Forming (3): Ramp heating time high limit (s);Forming (4): Temperature (°C);Forming (4): Forming time (s);Forming (4): Pressure (bar);Forming (4): Pressure ramp (bar/s);Forming (4): Right stretching (mm);Forming (4): Right stretching speed (mm/s);Forming (4): Left stretching (mm);Forming (4): Left stretching speed (mm/s);Forming (4): Close process pressure valve;Forming (4): Flow setpoint (%);Forming (4): Activate molding start detection;Forming (4): Temperature low tolerance (°C);Forming (4): Temperature high tolerance (°C);Forming (4): Temperature monitoring start (s);Forming (4): Pressure low tolerance (bar);Forming (4): Pressure high tolerance (bar);Forming (4): Pressure monitoring start (s);Forming (4): Ramp heating time low limit (s);Forming (4): Ramp heating time high limit (s);Forming (5): Temperature (°C);Forming (5): Forming time (s);Forming (5): Pressure (bar);Forming (5): Pressure ramp (bar/s);Forming (5): Right stretching (mm);Forming (5): Right stretching speed (mm/s);Forming (5): Left stretching (mm);Forming (5): Left stretching speed (mm/s);Forming (5): Close process pressure valve;Forming (5): Flow setpoint (%);Forming (5): Activate molding start detection;Forming (5): Temperature low tolerance (°C);Forming (5): Temperature high tolerance (°C);Forming (5): Temperature monitoring start (s);Forming (5): Pressure low tolerance (bar);Forming (5): Pressure high tolerance (bar);Forming (5): Pressure monitoring start (s);Forming (5): Ramp heating time low limit (s);Forming (5): Ramp heating time high limit (s);Forming (6): Temperature (°C);Forming (6): Forming time (s);Forming (6): Pressure (bar);Forming (6): Pressure ramp (bar/s);Forming (6): Right stretching (mm);Forming (6): Right stretching speed (mm/s);Forming (6): Left stretching (mm);Forming (6): Left stretching speed (mm/s);Forming (6): Close process pressure valve;Forming (6): Flow setpoint (%);Forming (6): Activate molding start detection;Forming (6): Temperature low tolerance (°C);Forming (6): Temperature high tolerance (°C);Forming (6): Temperature monitoring start (s);Forming (6): Pressure low tolerance (bar);Forming (6): Pressure high tolerance (bar);Forming (6): Pressure monitoring start (s);Forming (6): Ramp heating time low limit (s);Forming (6): Ramp heating time high limit (s);Forming (7): Temperature (°C);Forming (7): Forming time (s);Forming (7): Pressure (bar);Forming (7): Pressure ramp (bar/s);Forming (7): Right stretching (mm);Forming (7): Right stretching speed (mm/s);Forming (7): Left stretching (mm);Forming (7): Left stretching speed (mm/s);Forming (7): Close process pressure valve;Forming (7): Flow setpoint (%);Forming (7): Activate molding start detection;Forming (7): Temperature low tolerance (°C);Forming (7): Temperature high tolerance (°C);Forming (7): Temperature monitoring start (s);Forming (7): Pressure low tolerance (bar);Forming (7): Pressure high tolerance (bar);Forming (7): Pressure monitoring start (s);Forming (7): Ramp heating time low limit (s);Forming (7): Ramp heating time high limit (s);Forming (8): Temperature (°C);Forming (8): Forming time (s);Forming (8): Pressure (bar);Forming (8): Pressure ramp (bar/s);Forming (8): Right stretching (mm);Forming (8): Right stretching speed (mm/s);Forming (8): Left stretching (mm);Forming (8): Left stretching speed (mm/s);Forming (8): Close process pressure valve;Forming (8): Flow setpoint (%);Forming (8): Activate molding start detection;Forming (8): Temperature low tolerance (°C);Forming (8): Temperature high tolerance (°C);Forming (8): Temperature monitoring start (s);Forming (8): Pressure low tolerance (bar);Forming (8): Pressure high tolerance (bar);Forming (8): Pressure monitoring start (s);Forming (8): Ramp heating time low limit (s);Forming (8): Ramp heating time high limit (s);Forming (9): Temperature (°C);Forming (9): Forming time (s);Forming (9): Pressure (bar);Forming (9): Pressure ramp (bar/s);Forming (9): Right stretching (mm);Forming (9): Right stretching speed (mm/s);Forming (9): Left stretching (mm);Forming (9): Left stretching speed (mm/s);Forming (9): Close process pressure valve;Forming (9): Flow setpoint (%);Forming (9): Activate molding start detection;Forming (9): Temperature low tolerance (°C);Forming (9): Temperature high tolerance (°C);Forming (9): Temperature monitoring start (s);Forming (9): Pressure low tolerance (bar);Forming (9): Pressure high tolerance (bar);Forming (9): Pressure monitoring start (s);Forming (9): Ramp heating time low limit (s);Forming (9): Ramp heating time high limit (s);Forming (10): Temperature (°C);Forming (10): Forming time (s);Forming (10): Pressure (bar);Forming (10): Pressure ramp (bar/s);Forming (10): Right stretching (mm);Forming (10): Right stretching speed (mm/s);Forming (10): Left stretching (mm);Forming (10): Left stretching speed (mm/s);Forming (10): Close process pressure valve;Forming (10): Flow setpoint (%);Forming (10): Activate molding start detection;Forming (10): Temperature low tolerance (°C);Forming (10): Temperature high tolerance (°C);Forming (10): Temperature monitoring start (s);Forming (10): Pressure low tolerance (bar);Forming (10): Pressure high tolerance (bar);Forming (10): Pressure monitoring start (s);Forming (10): Ramp heating time low limit (s);Forming (10): Ramp heating time high limit (s);Cooling: Cooling temperature (°C);Cooling: Post cooling time (s);Cooling: Increase drying time (s);Cooling: Right bracket holder not open;Cooling: Ramp cooling time low limit (s);Cooling: Ramp cooling time high limit (s)
8567;2057-003;;CS-000DOE V0;BalloonMouldingMachine2057;mckinlr;Burst;02/06/2020 13:12:16;02/06/2020 13:14:21;25166859;CS-000DOE;41;21;11;0;;;;;;;119;124;-0.18;1800601-003;40.00;80;1800601L;1800601R;4;0;4.0;40;1800601;0;3;1;0.5;6.0;6.0;1000;-1.50;0.20;85;20;4.0;0.0;1;4;1;4;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;85;20;4.0;0.0;28;10;34;10;0;30;1;250;250;1000;15.0;15.0;1000;-5;1000;132;1;5.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;134;300;3.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;60;0;0;0;1000
8568;2057-003;;CS-000DOE V0;BalloonMouldingMachine2057;mckinlr;Succeeded;02/06/2020 13:15:44;02/06/2020 13:24:29;25166859;CS-000DOE;41;20;19;304;;;;;;;129;524;0.00;1800601-003;40.00;80;1800601L;1800601R;4;0;4.0;40;1800601;0;3;1;0.5;6.0;6.0;1000;-1.50;0.20;85;20;4.0;0.0;1;4;1;4;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;85;20;4.0;0.0;28;10;34;10;0;30;1;250;250;1000;15.0;15.0;1000;-5;1000;132;1;5.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;134;300;3.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;60;0;0;0;1000
8569;2057-003;;CS-000DOE V0;BalloonMouldingMachine2057;mckinlr;Succeeded;02/06/2020 13:25:07;02/06/2020 13:33:40;25166859;CS-000DOE;43;20;19;304;;;;;;;115;512;-0.27;1800601-003;40.00;80;1800601L;1800601R;4;0;4.0;40;1800601;0;3;1;0.5;6.0;6.0;1000;-1.50;0.20;85;20;4.0;0.0;1;4;1;4;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;85;20;4.0;0.0;28;10;34;10;0;30;1;250;250;1000;15.0;15.0;1000;-5;1000;132;1;5.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;134;300;3.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;60;0;0;0;1000
8570;2057-003;;CS-000DOE V0;BalloonMouldingMachine2057;mckinlr;Succeeded;02/06/2020 13:34:26;02/06/2020 13:42:57;25166859;CS-000DOE;42;20;19;304;;;;;;;114;510;-0.16;1800601-003;40.00;80;1800601L;1800601R;4;0;4.0;40;1800601;0;3;1;0.5;6.0;6.0;1000;-1.50;0.20;85;20;4.0;0.0;1;4;1;4;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;85;20;4.0;0.0;28;10;34;10;0;30;1;250;250;1000;15.0;15.0;1000;-5;1000;132;1;5.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;134;300;3.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;60;0;0;0;1000
8571;2057-003;;CS-000DOE V0;BalloonMouldingMachine2057;mckinlr;Succeeded;02/06/2020 13:44:00;02/06/2020 13:52:30;25166859;CS-000DOE;40;20;19;305;;;;;;;115;510;-0.13;1800601-003;40.00;80;1800601L;1800601R;4;0;4.0;40;1800601;0;3;1;0.5;6.0;6.0;1000;-1.50;0.20;85;20;4.0;0.0;1;4;1;4;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;85;20;4.0;0.0;28;10;34;10;0;30;1;250;250;1000;15.0;15.0;1000;-5;1000;132;1;5.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;134;300;3.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;60;0;0;0;1000
8572;2057-003;;CS-000DOE V0;BalloonMouldingMachine2057;mckinlr;Burst;02/06/2020 14:10:09;02/06/2020 14:12:33;25166859;CS-000DOE;44;20;18;5;;;;;;;138;143;-0.11;1800601-003;40.00;80;1800601L;1800601R;4;0;4.0;40;1800601;0;3;1;0.5;6.0;6.0;1000;-1.50;0.20;95;20;4.0;0.0;1;4;1;4;0;23;0;250;250;1000;15.0;15.0;1000;-5;1000;85;20;4.0;0.0;31;10;31;10;0;30;1;250;250;1000;15.0;15.0;1000;-5;1000;132;1;5.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;140;225;3.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;60;0;0;0;1000
8573;2057-003;;CS-000DOE V0;BalloonMouldingMachine2057;mckinlr;Burst;02/06/2020 14:13:40;02/06/2020 14:15:54;25166859;CS-000DOE;44;21;11;0;;;;;;;129;134;-0.33;1800601-003;40.00;80;1800601L;1800601R;4;0;4.0;40;1800601;0;3;1;0.5;6.0;6.0;1000;-1.50;0.20;95;20;4.0;0.0;1;4;1;4;0;23;0;250;250;1000;15.0;15.0;1000;-5;1000;85;20;4.0;0.0;31;10;31;10;0;30;1;250;250;1000;15.0;15.0;1000;-5;1000;132;1;5.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;140;225;3.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;60;0;0;0;1000
8574;2057-003;;CS-000DOE V0;BalloonMouldingMachine2057;mckinlr;User abort;02/06/2020 14:16:48;02/06/2020 14:18:44;25166859;CS-000DOE;45;20;4;0;;;;;;;111;116;-0.48;1800601-003;40.00;80;1800601L;1800601R;4;0;4.0;40;1800601;0;3;1;0.5;6.0;6.0;1000;-1.50;0.20;95;20;4.0;0.0;1;4;1;4;0;23;0;250;250;1000;15.0;15.0;1000;-5;1000;85;20;4.0;0.0;31;10;31;10;0;30;1;250;250;1000;15.0;15.0;1000;-5;1000;132;1;5.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;140;225;3.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;60;0;0;0;1000
8575;2057-003;;CS-000DOE V0;BalloonMouldingMachine2057;mckinlr;Succeeded;02/06/2020 14:20:21;02/06/2020 14:27:37;25166859;CS-000DOE;44;20;16;232;;;;;;;112;435;-0.36;1800601-003;40.00;80;1800601L;1800601R;4;0;4.0;40;1800601;0;3;1;0.5;6.0;6.0;1000;-1.50;0.20;95;20;4.0;0.0;1;4;1;4;0;23;0;250;250;1000;15.0;15.0;1000;-5;1000;95;20;4.0;0.0;31;10;31;10;0;23;1;250;250;1000;15.0;15.0;1000;-5;1000;132;1;5.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;140;225;3.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;60;0;0;0;1000
8576;2057-003;;CS-000DOE V0;BalloonMouldingMachine2057;mckinlr;Succeeded;02/06/2020 14:28:19;02/06/2020 14:35:37;25166859;CS-000DOE;45;20;16;233;;;;;;;112;437;-0.19;1800601-003;40.00;80;1800601L;1800601R;4;0;4.0;40;1800601;0;3;1;0.5;6.0;6.0;1000;-1.50;0.20;95;20;4.0;0.0;1;4;1;4;0;23;0;250;250;1000;15.0;15.0;1000;-5;1000;95;20;4.0;0.0;31;10;31;10;0;23;1;250;250;1000;15.0;15.0;1000;-5;1000;132;1;5.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;140;225;3.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;60;0;0;0;1000
8577;2057-003;;CS-000DOE V0;BalloonMouldingMachine2057;mckinlr;Succeeded;02/06/2020 14:36:12;02/06/2020 14:43:30;25166859;CS-000DOE;44;20;16;232;;;;;;;113;437;-0.15;1800601-003;40.00;80;1800601L;1800601R;4;0;4.0;40;1800601;0;3;1;0.5;6.0;6.0;1000;-1.50;0.20;95;20;4.0;0.0;1;4;1;4;0;23;0;250;250;1000;15.0;15.0;1000;-5;1000;95;20;4.0;0.0;31;10;31;10;0;23;1;250;250;1000;15.0;15.0;1000;-5;1000;132;1;5.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;140;225;3.0;0.0;0;0;0;0;0;15;0;250;250;1000;15.0;15.0;1000;-5;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;60;0;0;0;1000
8578;2057-003;;CS-00DOE0 V0;BalloonMouldingMachine2057;mckinlr;Succeeded;02/06/2020 15:02:17;02/06/2020 15:08:17;25166859;CS-00DOE0;47;20;14;153;;;;;;;115;359;-0.02;1800601-003;40.00;80;1800601L;1800601R;4;0;4.0;40;1800601;0;3;1;0.5;6.0;6.0;1000;-1.50;0.20;105;20;3.8;0.0;1;4;1;4;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;105;20;3.8;0.0;34;10;28;10;0;30;1;250;250;1000;15.0;15.0;1000;-5;1000;132;1;5.0;0.0;0;0;0;0;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;134;150;3.0;0.0;0;0;0;0;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;60;0;0;0;1000
8579;2057-003;;CS-00DOE0 V0;BalloonMouldingMachine2057;mckinlr;Succeeded;02/06/2020 15:09:11;02/06/2020 15:15:07;25166859;CS-00DOE0;47;20;13;154;;;;;;;110;355;-0.03;1800601-003;40.00;80;1800601L;1800601R;4;0;4.0;40;1800601;0;3;1;0.5;6.0;6.0;1000;-1.50;0.20;105;20;3.8;0.0;1;4;1;4;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;105;20;3.8;0.0;34;10;28;10;0;30;1;250;250;1000;15.0;15.0;1000;-5;1000;132;1;5.0;0.0;0;0;0;0;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;134;150;3.0;0.0;0;0;0;0;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;60;0;0;0;1000
8580;2057-003;;CS-00DOE0 V0;BalloonMouldingMachine2057;mckinlr;Succeeded;02/06/2020 15:15:44;02/06/2020 15:21:42;25166859;CS-00DOE0;47;20;13;153;;;;;;;113;357;-0.03;1800601-003;40.00;80;1800601L;1800601R;4;0;4.0;40;1800601;0;3;1;0.5;6.0;6.0;1000;-1.50;0.20;105;20;3.8;0.0;1;4;1;4;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;105;20;3.8;0.0;34;10;28;10;0;30;1;250;250;1000;15.0;15.0;1000;-5;1000;132;1;5.0;0.0;0;0;0;0;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;134;150;3.0;0.0;0;0;0;0;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;60;0;0;0;1000
8581;2057-003;;CS-00DOE0 V0;BalloonMouldingMachine2057;mckinlr;Burst;02/06/2020 15:30:03;02/06/2020 15:32:05;25166859;CS-00DOE0;40;20;11;0;;;;;;;116;121;0.82;1800601-003;40.00;80;1800601L;1800601R;4;0;4.0;40;1800601;0;3;1;0.5;6.0;6.0;1000;-1.50;0.20;85;20;3.8;0.0;1;4;1;4;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;85;20;3.8;0.0;28;10;34;10;0;30;1;250;250;1000;15.0;15.0;1000;-5;1000;132;1;5.0;0.0;0;0;0;0;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;134;300;3.0;0.0;0;0;0;0;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;60;0;0;0;1000
8582;2057-003;;CS-00DOE0 V0;BalloonMouldingMachine2057;mckinlr;Burst;02/06/2020 15:33:04;02/06/2020 15:35:09;25166859;CS-00DOE0;41;20;11;0;;;;;;;120;125;-0.53;1800601-003;40.00;80;1800601L;1800601R;4;0;4.0;40;1800601;0;3;1;0.5;6.0;6.0;1000;-1.50;0.20;85;20;4.2;0.0;1;4;1;4;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;85;20;4.2;0.0;28;10;34;10;0;30;1;250;250;1000;15.0;15.0;1000;-5;1000;132;1;5.0;0.0;0;0;0;0;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;134;300;3.0;0.0;0;0;0;0;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;60;0;0;0;1000
8583;2057-003;;CS-00DOE0 V0;BalloonMouldingMachine2057;mckinlr;Burst;02/06/2020 15:35:53;02/06/2020 15:37:55;25166859;CS-00DOE0;41;20;10;0;;;;;;;117;122;-0.71;1800601-003;40.00;80;1800601L;1800601R;4;0;4.0;40;1800601;0;3;1;0.5;6.0;6.0;1000;-1.50;0.20;85;20;4.2;0.0;1;4;1;4;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;85;20;4.2;0.0;28;10;34;10;0;30;1;250;250;1000;15.0;15.0;1000;-5;1000;132;1;5.0;0.0;0;0;0;0;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;134;300;3.0;0.0;0;0;0;0;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;60;0;0;0;1000
8584;2057-003;;CS-00DOE0 V0;BalloonMouldingMachine2057;mckinlr;Succeeded;02/06/2020 15:41:16;02/06/2020 15:49:42;25166859;CS-00DOE0;40;20;18;304;;;;;;;111;505;-0.55;1800601-003;40.00;80;1800601L;1800601R;4;0;4.0;40;1800601;0;3;1;0.5;6.0;6.0;1000;-1.50;0.20;85;20;4.2;0.0;1;4;1;4;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;85;20;4.2;0.0;28;10;34;10;0;30;1;250;250;1000;15.0;15.0;1000;-5;1000;132;1;5.0;0.0;0;0;0;0;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;134;300;3.0;0.0;0;0;0;0;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;60;0;0;0;1000
8585;2057-003;;CS-00DOE0 V0;BalloonMouldingMachine2057;mckinlr;Burst;02/06/2020 15:50:45;02/06/2020 15:52:46;25166859;CS-00DOE0;41;20;9;0;;;;;;;116;121;-0.50;1800601-003;40.00;80;1800601L;1800601R;4;0;4.0;40;1800601;0;3;1;0.5;6.0;6.0;1000;-1.50;0.20;85;20;4.2;0.0;1;4;1;4;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;85;20;4.2;0.0;28;10;34;10;0;30;1;250;250;1000;15.0;15.0;1000;-5;1000;132;1;5.0;0.0;0;0;0;0;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;134;300;3.0;0.0;0;0;0;0;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;60;0;0;0;1000
8586;2057-003;;CS-00DOE0 V0;BalloonMouldingMachine2057;mckinlr;Burst;02/06/2020 15:53:31;02/06/2020 15:55:41;25166859;CS-00DOE0;40;20;19;0;;;;;;;124;129;-0.63;1800601-003;40.00;80;1800601L;1800601R;4;0;4.0;40;1800601;0;3;1;0.5;6.0;6.0;1000;-1.50;0.20;85;20;4.2;0.0;1;4;1;4;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;85;20;4.2;0.0;28;10;34;10;0;30;1;250;250;1000;15.0;15.0;1000;-5;1000;132;1;5.0;0.0;0;0;0;0;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;134;300;3.0;0.0;0;0;0;0;0;30;0;250;250;1000;15.0;15.0;1000;-5;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;60;0;0;0;1000
